# Barclay - Nellie Juan - TSME - ITRDB AK120
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13713
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13713.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak120-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak120-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak120.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak120.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-07-18
#--------------------
# File_Last_Modified_Date
#   Date: 2012-07-18
#--------------------
# Title
#   Study_Name: Barclay - Nellie Juan - TSME - ITRDB AK120
#--------------------
# Investigators
#   Investigators: Barclay, D.; Milligan, J.M.; Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Annals of Glaciology
#   Published_Title: An 850 year record of climate and fluctuations of the iceberg-calving  Nellie Juan Glacier, south central Alaska, U.S.A.
#   Published_Date_or_Year: 2003
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Barclay, David J., Wiles, Gregory C. and Calkin, Parker E. 2003.   
An 850 year record of climate and fluctuations of the iceberg-calving  
Nellie Juan Glacier, south central Alaska, U.S.A. 
1320	1.234	1.364	0.715	1.076	0.329	0.482	1.396	0.687	1.958	1.122	1.379	0.793	NA	NA	1.178	1.076	1.07	0.913	0.701	0.704	0.326	0.663	1.295	0.986	1.356	0.562	0.781	0.878	0.871	1.634	NA	NA	0.943	1.102	0.752	0.659	1.118	1.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1321	0.957	0.991	0.57	0.888	0.19	0.25	1.425	0.761	1.125	0.777	0.845	0.687	NA	NA	0.786	0.813	0.728	0.636	0.6	0.673	0.23	0.43	1.004	0.807	0.987	0.42	0.842	0.819	0.88	1.493	NA	NA	0.815	1.185	0.819	0.725	0.994	1.016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1322	0.988	1.225	0.623	0.868	0.205	0.478	1.265	0.781	1.289	0.774	0.848	0.728	NA	NA	0.865	0.665	0.882	0.732	0.753	0.52	0.171	0.347	1.251	0.855	1.142	0.427	0.873	1.014	0.77	1.516	NA	NA	0.902	0.865	0.836	0.712	1.283	0.803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1323	0.9	0.918	0.411	0.565	0.187	0.22	0.94	0.546	0.756	0.63	0.89	0.561	NA	NA	0.703	0.593	0.643	0.584	0.526	0.423	0.234	0.347	0.784	0.668	0.753	0.237	0.655	0.651	0.836	1.095	NA	NA	0.559	0.889	0.718	0.557	0.973	0.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1324	0.495	0.762	0.217	0.311	0.103	0.128	0.727	0.43	0.304	0.166	0.634	0.46	NA	NA	0.544	0.49	0.428	0.329	0.357	0.311	0.114	0.176	0.676	0.463	0.613	0.15	0.501	0.498	0.624	0.885	NA	NA	0.621	0.698	0.759	0.426	0.583	0.477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1325	1.077	1.211	0.385	0.578	0.216	0.369	1.024	0.531	0.47	0.402	0.858	0.678	NA	NA	0.995	0.903	0.623	0.545	0.382	0.415	0.159	0.269	0.772	0.687	0.757	0.187	0.634	0.707	0.725	1.232	NA	NA	0.604	0.751	0.888	0.513	0.873	0.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1326	1.163	0.92	0.427	0.517	0.093	0.277	0.962	0.576	0.333	0.499	0.912	0.766	NA	NA	0.98	0.982	0.533	0.577	0.354	0.35	0.292	0.346	0.829	0.809	0.663	0.148	0.527	0.594	0.712	1.274	NA	NA	0.459	0.51	0.694	0.557	0.518	0.812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1327	0.868	0.621	0.553	0.496	0.213	0.359	0.673	0.492	0.265	0.49	0.707	0.771	NA	NA	0.583	0.64	0.364	0.373	0.364	0.499	0.347	0.731	0.685	0.599	0.611	0.09	0.329	0.485	0.552	0.935	NA	NA	0.439	0.518	0.851	0.805	0.6	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1328	0.776	1.059	0.576	0.6	0.269	0.468	0.977	0.681	0.452	0.557	0.659	0.724	NA	NA	0.704	0.723	0.499	0.504	0.427	0.485	0.275	0.651	0.697	0.866	0.692	0.205	0.494	0.72	0.926	1.077	NA	NA	0.658	0.565	0.902	0.819	1.069	1.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1329	0.699	1.055	0.491	0.343	0.309	0.385	0.779	0.603	0.412	0.466	0.587	0.568	NA	NA	0.7	0.751	0.482	0.434	0.559	0.551	0.197	0.587	0.519	0.564	0.822	0.312	0.475	0.669	0.632	0.689	NA	NA	0.617	0.629	0.801	0.497	0.913	1.094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1330	0.797	1.09	0.48	0.482	0.281	0.422	0.809	0.473	0.331	0.542	0.568	0.595	NA	NA	0.773	0.836	0.488	0.423	0.57	0.408	0.128	0.342	0.533	0.694	0.882	0.419	0.541	0.585	0.646	0.797	NA	NA	0.696	0.596	0.85	0.399	0.951	1.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1331	0.853	0.932	0.723	0.791	0.256	0.539	0.749	0.482	0.704	1.099	0.719	0.661	NA	NA	0.829	1.041	0.613	0.663	0.788	0.534	0.25	0.497	0.784	0.812	1.123	0.524	0.639	0.764	0.824	0.991	NA	NA	0.778	0.805	0.916	0.583	1.01	1.062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1332	0.902	1.113	0.583	0.659	0.325	0.477	0.987	0.68	0.632	0.944	0.552	0.59	NA	NA	0.762	0.807	0.644	0.677	0.757	0.416	0.088	0.158	0.615	0.806	1.28	0.734	0.727	0.764	0.784	0.951	NA	NA	0.942	0.829	0.895	0.463	0.878	0.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1333	0.924	1.09	0.377	0.545	0.32	0.458	0.756	0.495	0.473	0.67	0.475	0.533	NA	NA	0.582	0.635	0.445	0.474	0.655	0.488	0.167	0.234	0.536	0.759	1.206	0.608	0.585	0.628	0.593	0.838	NA	NA	0.784	0.875	0.812	0.494	0.679	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1334	0.599	0.709	0.451	0.451	0.254	0.339	0.782	0.475	0.393	0.431	0.51	0.666	NA	NA	0.572	0.642	0.536	0.614	0.543	0.437	0.162	0.142	0.77	0.733	1.278	0.607	0.485	0.69	0.692	0.893	NA	NA	0.811	0.841	0.754	0.51	0.743	0.862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1335	0.616	0.902	0.457	0.463	0.146	0.297	0.769	0.529	0.605	0.38	0.666	0.899	NA	NA	0.715	0.792	0.557	0.667	0.664	0.657	0.159	0.167	0.847	0.94	1.592	0.797	0.57	0.805	0.675	0.935	NA	NA	1.108	0.945	0.878	0.557	0.715	0.807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1336	0.893	1.218	0.549	0.531	0.288	0.52	0.614	0.513	0.759	0.518	0.662	0.907	NA	NA	0.718	0.854	0.568	0.791	0.757	0.665	0.252	0.357	0.776	0.78	1.614	0.739	0.594	0.832	0.741	1.175	NA	NA	1.087	0.937	0.831	0.611	0.687	0.758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1337	0.69	1.203	0.517	0.531	0.357	0.323	0.583	0.547	0.8	0.549	0.675	0.918	NA	NA	0.715	0.863	0.695	0.806	0.744	0.509	0.258	0.402	0.793	0.876	1.365	0.671	0.537	0.875	0.821	1.208	1.01	NA	0.985	0.933	0.843	0.625	0.688	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1338	0.782	1.093	0.578	0.567	0.39	0.552	0.608	0.533	0.9	0.836	0.585	0.961	NA	NA	0.72	0.745	0.711	0.657	0.736	0.7	0.322	0.438	0.833	0.784	1.378	0.635	0.496	0.789	0.685	1.145	1.076	NA	1.055	0.993	1.15	0.784	0.793	0.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1339	0.703	0.795	0.367	0.374	0.256	0.463	0.536	0.476	0.671	0.555	0.431	0.802	NA	NA	0.505	0.687	0.568	0.607	0.406	0.43	0.181	0.288	0.694	0.704	1.114	0.585	0.52	0.855	0.561	0.775	1.166	1.093	0.982	0.952	1.11	0.826	0.834	0.928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1340	0.61	0.821	0.243	0.309	0.129	0.305	0.484	0.429	0.459	0.293	0.369	0.569	NA	NA	0.343	0.455	0.377	0.402	0.327	0.416	0.138	0.207	0.559	0.583	0.875	0.403	0.518	0.751	0.506	0.639	0.837	0.789	0.67	0.645	0.817	0.645	0.843	0.783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1341	0.457	0.412	0.208	0.27	0.13	0.264	0.506	0.408	0.45	0.352	0.418	0.415	NA	NA	0.288	0.357	0.282	0.355	0.337	0.353	0.111	0.103	0.477	0.569	0.626	0.361	0.524	0.748	0.497	0.769	0.872	0.904	0.779	0.589	0.849	0.495	0.82	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1342	0.415	0.377	0.298	0.294	0	0.19	0.362	0.309	0.281	0.228	0.402	0.371	NA	NA	0.336	0.357	0.258	0.34	0.322	0.342	0.129	0.188	0.479	0.554	0.432	0.27	0.588	0.718	0.468	0.516	0.819	0.951	0.613	0.548	0.644	0.433	0.648	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1343	0.374	0.442	0.43	0.423	0.152	0.159	0.487	0.527	0.325	0.318	0.419	0.371	NA	NA	0.456	0.451	0.275	0.4	0.42	0.556	0.26	0.342	0.485	0.628	0.409	0.194	0.404	0.531	0.485	0.705	0.92	0.99	0.376	0.376	0.391	0.367	0.738	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1344	0.281	0.652	0.263	0.278	0.152	0.118	0.495	0.553	0.338	0.367	0.52	0.805	NA	NA	0.479	0.541	0.269	0.401	0.461	0.526	0.176	0.198	0.353	0.542	0.517	0.14	0.31	0.447	0.411	0.706	0.754	0.979	0.377	0.354	0.312	0.393	0.68	0.641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1345	0.365	1.777	0.631	0.736	0.43	0.481	0.534	0.505	0.645	0.551	0.503	0.789	NA	NA	0.621	0.72	0.262	0.566	0.584	0.576	0.225	0.284	0.539	0.631	0.788	0.269	0.625	0.677	0.665	0.838	0.659	1.051	0.579	0.542	0.43	0.437	0.659	0.719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1346	0.573	1.378	0.611	0.635	0.312	0.608	0.563	0.527	0.625	0.752	0.472	0.779	NA	NA	0.586	0.746	0.436	0.718	0.493	0.607	0.204	0.3	0.895	0.722	1.054	0.666	0.733	0.858	0.906	1.181	0.923	1.139	0.811	0.888	0.624	0.518	0.701	0.854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1347	0.754	1.056	0.379	0.465	0.27	0.458	0.516	0.499	0.441	0.786	0.364	0.463	NA	NA	0.416	0.494	0.296	0.515	0.502	0.521	0.188	0.209	0.56	0.502	0.721	0.575	0.611	0.68	0.703	0.699	0.805	0.791	0.92	0.775	0.753	0.551	0.736	0.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1348	0.138	0.539	0.142	0.227	0.113	0.117	0.411	0.333	0.104	0.296	0.235	0.312	0.28	NA	0.284	0.335	0.197	0.353	0.361	0.269	0.077	0.072	0.361	0.402	0.335	0.298	0.52	0.578	0.527	0.434	0.788	0.704	0.531	0.645	0.652	0.472	0.68	0.617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1349	0.275	0.509	0.317	0.471	0.173	0.253	0.388	0.28	0.225	0.252	0.309	0.795	0.31	0.257	0.318	0.352	0.134	0.31	0.397	0.416	0.208	0.261	0.335	0.42	0.247	0.273	0.363	0.457	0.5	0.506	0.643	0.527	0.383	0.352	0.461	0.223	0.811	0.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1350	0.558	0.753	0.14	0.287	0.246	0.281	0.366	0.318	0.214	0.305	0.405	1.012	0.478	0.296	0.409	0.486	0.279	0.335	0.429	0.438	0.264	0.338	0.413	0.432	0.759	0.295	0.315	0.363	0.765	0.566	0.673	0.666	0.423	0.447	0.535	0.267	0.866	0.987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1351	0.799	0.65	0.69	0.857	0.343	0.489	0.364	0.344	0.434	0.564	0.438	0.869	0.554	0.318	0.575	0.693	0.378	0.536	0.621	0.65	0.291	0.438	0.607	0.698	1.205	0.77	0.492	0.542	0.796	0.661	1.012	1.057	0.663	0.839	0.57	0.356	0.929	1.055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1352	1.107	1.012	0.661	0.822	0.396	0.6	0.489	0.411	0.55	0.637	0.711	1.005	0.59	0.303	0.642	0.781	0.6	0.782	0.656	0.69	0.423	0.628	0.64	0.763	1.572	1.285	0.845	0.951	0.905	0.681	0.994	1.239	0.921	1.062	0.619	0.432	1.299	1.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1353	1.264	0.915	0.594	0.731	0.265	0.507	0.416	0.402	0.552	0.723	0.686	1.102	0.544	0.335	0.699	0.747	0.453	0.666	0.371	0.5	0.322	0.622	0.685	0.762	1.391	1.034	0.755	0.796	0.797	0.602	0.716	0.911	0.654	0.681	0.657	0.523	1.256	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1354	1.203	0.826	0.431	0.433	0.28	0.395	0.334	0.372	0.456	0.476	0.579	0.803	0.466	0.311	0.659	0.784	0.385	0.607	0.257	0.39	0.206	0.283	0.529	0.725	1.106	0.652	0.539	0.666	0.752	0.468	0.625	0.816	0.571	0.624	0.582	0.324	1.095	0.893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1355	0.772	0.61	0.381	0.443	0.186	0.293	0.324	0.303	0.348	0.347	0.475	0.647	0.34	0.248	0.569	0.672	0.285	0.48	0.431	0.345	0.19	0.243	0.5	0.658	0.81	0.415	0.388	0.44	0.549	0.448	0.472	0.597	0.474	0.454	0.375	0.266	0.805	0.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1356	0.66	0.687	0.356	0.376	0.215	0.306	0.35	0.258	0.602	0.303	0.488	0.642	0.357	0.258	0.558	0.742	0.287	0.43	0.435	0.347	0.18	0.221	0.573	0.589	0.888	0.598	0.363	0.452	0.631	0.496	0.588	0.562	0.376	0.458	0.344	0.233	0.611	0.627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1357	0.18	0.287	0.313	0.487	0.249	0.415	0.347	0.287	0.789	0.549	0.769	0.825	0.379	0.273	0.805	0.875	0.205	0.404	0.534	0.499	0.251	0.43	0.599	0.61	1.062	0.552	0.399	0.442	0.593	0.534	0.527	0.579	0.404	0.52	0.441	0.239	0.791	0.775	NA	NA	NA	0.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1358	0.378	0.419	0.522	0.56	0.201	0.379	0.41	0.394	0.646	0.455	0.671	0.815	0.269	0.21	0.809	0.866	0.294	0.476	0.449	0.418	0.136	0.225	0.577	0.601	1.041	0.962	0.361	0.471	0.729	0.383	0.792	0.769	0.341	0.474	0.291	0.204	1.009	0.69	NA	NA	NA	0.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1359	0.471	0.627	0.465	0.437	0.383	0.585	0.427	0.352	0.664	0.5	0.644	0.802	0.065	0.089	0.722	0.837	0.347	0.569	0.485	0.666	0.233	0.303	0.764	0.65	1.026	0.829	0.425	0.462	0.757	0.604	0.776	0.68	0.53	0.568	0.516	0.364	1.22	0.818	NA	NA	NA	0.438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1360	0.618	0.681	0.377	0.384	0.426	0.602	0.476	0.347	0.523	0.472	0.588	0.781	0.064	0.054	0.691	0.708	0.263	0.475	0.405	0.581	0.195	0.197	0.597	0.602	0.868	0.612	0.462	0.429	0.657	0.49	0.674	0.651	0.547	0.478	0.472	0.314	0.94	0.686	NA	NA	NA	0.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1361	0.354	0.582	0.314	0.277	0.209	0.423	0.388	0.303	0.42	0.38	0.444	0.472	0.071	0.074	0.515	0.469	0.194	0.3	0.443	0.547	0.173	0.163	0.391	0.374	0.642	0.436	0.449	0.343	0.382	0.312	0.47	0.477	0.393	0.443	0.356	0.172	0.951	0.717	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1362	0.089	0.367	0.274	0.256	0.127	0.25	0.353	0.346	0.263	0.24	0.285	0.315	0.091	0.059	0.414	0.319	0.111	0.194	0.25	0.389	0.209	0.165	0.328	0.401	0.355	0.194	0.341	0.331	0.286	0.309	0.279	0.371	0.347	0.327	0.303	0.244	0.834	0.652	NA	NA	NA	0.165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1363	0.157	0.27	0.227	0.205	0	0.111	0.264	0.267	0.24	0.225	0.102	0.164	0.155	0.191	0.239	0.191	0.046	0.237	0.267	0.255	0.177	0.305	0.296	0.333	0.19	0.092	0.315	0.291	0.537	0.275	0.319	0.464	0.289	0.291	0.22	0.162	0.438	0.374	NA	NA	0.449	0.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1364	0.513	0.944	0.479	0.504	0.176	0.18	0.523	0.518	0.173	0.141	0.26	0.33	0.235	0.384	0.482	0.396	0.207	0.541	0.551	0.444	0.288	0.63	0.416	0.682	0.217	0.039	0.328	0.4	0.677	0.52	0.679	0.9	0.236	0.299	0.148	0.185	0.395	0.342	NA	NA	0.816	0.589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1365	0.647	0.993	0.508	0.527	0.497	0.653	0.438	0.441	0.105	0.51	0.31	0.549	0.339	0.37	0.558	0.479	0.18	0.783	0.577	0.553	0.273	0.522	0.729	0.811	0.444	0.185	0.393	0.591	0.774	0.651	0.766	1.002	0.334	0.362	0.281	0.236	0.447	0.609	NA	NA	0.842	0.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1366	0.692	0.965	0.631	0.637	0.511	0.632	0.437	0.459	0.316	0.537	0.381	0.755	0.377	0.297	0.652	0.708	0.244	0.982	0.3	0.486	0.376	0.541	0.669	0.838	0.724	0.413	0.602	0.688	0.836	0.447	0.664	0.839	0.477	0.471	0.333	0.373	0.631	0.855	NA	NA	0.542	0.602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1367	0.713	0.783	0.722	0.686	0.377	0.405	0.494	0.446	0.485	0.379	0.89	1.066	0.341	0.298	0.708	0.881	0.322	1.196	0.718	0.729	0.47	0.764	0.966	1.054	1.148	0.626	0.679	0.822	0.815	0.458	0.622	0.762	0.653	0.683	0.663	0.57	0.965	1.163	NA	NA	0.516	0.614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1368	0.876	0.718	0.836	0.854	0.308	0.514	0.451	0.433	0.579	0.758	0.986	1.249	0.296	0.252	0.789	1.055	0.285	1.3	0.812	1.156	0.563	0.851	1.235	1.281	1.383	0.859	1.057	0.977	0.776	0.5	0.772	0.963	0.915	0.765	0.766	0.743	1.413	1.566	NA	NA	0.654	0.866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
